rental_id;customer_id;car_type;rental_start_date;rental_end_date;rental_location;daily_rate;customer_age;customer_gender;weather;customer_membership;rental_duration_days;total_rental_cost;holiday_season;weekday_rental;total_rental_days;is_weekend_rental;customer_loyalty;car_age;promotion_applied;rental_purpose
32135;1034;SUV;2023-04-12;2022-07-24;Bydgoszcz;53;33,00;Male;Snowy;None;18;952,2;PRAWDA;PRAWDA;-262;FA£SZ;Returning;0;FA£SZ;Other
81147;1479;Convertible;2023-06-16;2021-10-19;£ódŸ;53;51,00;Female;Snowy;None;8;423,36;FA£SZ;PRAWDA;-605;FA£SZ;Returning;3;PRAWDA;Other
93834;1898;Convertible;2023-05-04;2023-08-28;Bydgoszcz;75;36,00;Female;Snowy;None;1;75,25;FA£SZ;PRAWDA;116;FA£SZ;VIP;8;PRAWDA;Other
34801;1356;Sedan;2020-05-08;2022-06-08;Warszawa;90;41,00;Male;Cloudy;Gold;28;2522,8;FA£SZ;PRAWDA;761;FA£SZ;Returning;4;FA£SZ;Leisure
23045;1718;Convertible;2023-11-23;2021-01-25;Lublin;59;56,00;Female;Snowy;Gold;7;416,01;PRAWDA;PRAWDA;-1032;FA£SZ;VIP;4;PRAWDA;Other
61055;1795;Convertible;2022-07-18;2023-04-09;Bydgoszcz;53;65,00;Male;Rainy;Gold;4;210,64;FA£SZ;PRAWDA;265;FA£SZ;New;5;FA£SZ;Business
15408;1667;Sedan;2023-03-27;2022-01-15;Kraków;58;27,00;Female;Snowy;Silver;10;577,2;PRAWDA;PRAWDA;-436;FA£SZ;VIP;1;PRAWDA;Leisure
28400;1192;Truck;2020-12-02;2020-07-10;Szczecin;71;18,00;Female;Rainy;None;8;564,48;PRAWDA;PRAWDA;-145;FA£SZ;VIP;4;FA£SZ;Leisure
61604;1341;SUV;2021-07-06;2022-04-21;Lublin;37;51,00;Female;Sunny;Gold;29;1072,13;PRAWDA;PRAWDA;289;FA£SZ;Returning;1;PRAWDA;Leisure
21606;1248;Hatchback;2021-09-25;2021-11-06;Gdañsk;80;48,00;Female;Sunny;Gold;14;1114,26;FA£SZ;FA£SZ;42;PRAWDA;Returning;1;FA£SZ;Leisure
10838;1741;Hatchback;2023-01-05;2021-12-08;Szczecin;35;57,00;Male;Snowy;Silver;20;704,2;FA£SZ;PRAWDA;-393;FA£SZ;VIP;4;FA£SZ;Business
37720;1785;SUV;2023-06-04;2024-01-19;Kraków;79;49,00;Female;Snowy;Silver;23;1822,29;PRAWDA;FA£SZ;229;PRAWDA;Returning;5;FA£SZ;Leisure
82567;1840;Hatchback;2021-02-01;2024-01-30;Bydgoszcz;84;26,00;Female;Cloudy;Gold;19;1600,94;PRAWDA;PRAWDA;1093;FA£SZ;Returning;3;FA£SZ;Leisure
98924;1136;Truck;2024-05-22;2021-05-16;Bydgoszcz;90;53,00;Male;Cloudy;None;3;271,29;PRAWDA;PRAWDA;-1102;FA£SZ;VIP;1;FA£SZ;Business
60166;1813;Sedan;2022-06-09;2021-11-23;Warszawa;90;31,00;Female;Snowy;Silver;6;541,44;FA£SZ;PRAWDA;-198;FA£SZ;New;4;PRAWDA;Business
14064;1781;Hatchback;2023-03-08;2024-02-08;Wroc³aw;75;36,00;Male;Cloudy;Gold;13;977,99;PRAWDA;PRAWDA;337;FA£SZ;Returning;5;FA£SZ;Business
69630;1532;Hatchback;2023-07-28;2022-02-22;Katowice;73;28,00;Male;Sunny;Silver;7;513,03;PRAWDA;PRAWDA;-521;FA£SZ;VIP;3;FA£SZ;Leisure
26719;1624;Sedan;2024-06-14;2021-11-04;£ódŸ;52;57,00;Male;Rainy;Platinum;13;673,92;PRAWDA;PRAWDA;-953;FA£SZ;VIP;5;FA£SZ;Leisure
29636;1405;Hatchback;2023-08-23;2021-12-06;Katowice;57;20,00;Male;Sunny;Silver;14;791,98;FA£SZ;PRAWDA;-625;FA£SZ;Returning;2;PRAWDA;Leisure
36982;1343;SUV;2022-03-20;2021-12-16;Kraków;34;51,00;Male;Snowy;Platinum;14;471,52;FA£SZ;FA£SZ;-94;PRAWDA;VIP;2;FA£SZ;Business
66714;1129;Hatchback;2022-11-16;2023-11-01;Gdañsk;79;57,00;Female;Sunny;Platinum;17;1337,56;FA£SZ;PRAWDA;350;FA£SZ;Returning;7;FA£SZ;Leisure
22975;1934;Hatchback;2020-02-22;2023-11-23;Warszawa;66;64,00;Male;Sunny;Silver;24;1574,4;FA£SZ;FA£SZ;1370;PRAWDA;VIP;0;FA£SZ;Business
41320;1750;SUV;2023-06-22;2023-08-12;Gdañsk;79;25,00;Female;Rainy;Platinum;28;2205,56;FA£SZ;PRAWDA;51;FA£SZ;VIP;2;FA£SZ;Business
58172;1824;Hatchback;2020-04-17;2021-06-17;Warszawa;87;25,00;Female;Sunny;Platinum;15;1299,75;PRAWDA;PRAWDA;426;FA£SZ;New;6;FA£SZ;Business
51093;1587;Convertible;2022-06-11;2022-06-04;Gdañsk;99;28,00;Male;Cloudy;Platinum;1;98,76;PRAWDA;FA£SZ;-7;PRAWDA;VIP;3;PRAWDA;Leisure
36400;1664;Convertible;2023-11-12;2022-11-26;Kraków;93;33,00;Female;Rainy;Gold;6;560,88;FA£SZ;FA£SZ;-351;PRAWDA;VIP;3;FA£SZ;Other
65971;1861;Hatchback;2023-07-15;2024-04-08;Warszawa;67;38,00;Male;Sunny;Silver;7;468,72;PRAWDA;FA£SZ;268;PRAWDA;VIP;3;PRAWDA;Leisure
92551;1415;SUV;2021-12-30;2024-05-03;Poznañ;98;48,00;Male;Snowy;None;26;2555,28;PRAWDA;PRAWDA;855;FA£SZ;Returning;8;PRAWDA;Business
62880;1661;SUV;2021-02-14;2024-01-11;Poznañ;52;38,00;Female;Sunny;Silver;17;882,47;FA£SZ;FA£SZ;1061;PRAWDA;VIP;2;PRAWDA;Leisure
80693;1732;Convertible;2020-12-24;2021-01-19;Kraków;46;58,00;Male;Rainy;Silver;9;410,49;FA£SZ;PRAWDA;26;FA£SZ;VIP;9;FA£SZ;Leisure
33796;1716;Truck;2022-02-02;2020-11-18;£ódŸ;53;68,00;Female;Rainy;Silver;23;1208,88;PRAWDA;PRAWDA;-441;FA£SZ;New;5;FA£SZ;Leisure
51801;1732;Sedan;2023-05-22;2021-03-31;Kraków;48;67,00;Female;Cloudy;None;18;863,82;FA£SZ;PRAWDA;-782;FA£SZ;VIP;6;FA£SZ;Other
56851;1488;Sedan;2021-02-04;2022-07-20;Katowice;30;34,00;Male;Cloudy;Silver;22;662,86;FA£SZ;PRAWDA;531;FA£SZ;VIP;3;PRAWDA;Other
68125;1321;Hatchback;2022-03-13;2023-08-12;Bydgoszcz;66;28,00;Male;Snowy;Platinum;10;663,9;FA£SZ;FA£SZ;517;PRAWDA;Returning;4;PRAWDA;Other
99103;1607;Convertible;2024-07-02;2021-01-20;Gdañsk;72;28,00;Male;Rainy;Gold;19;1375,6;PRAWDA;PRAWDA;-1259;FA£SZ;New;8;PRAWDA;Leisure
97382;1950;Hatchback;2024-01-15;2022-03-22;Wroc³aw;92;23,00;Male;Sunny;Platinum;11;1011,56;PRAWDA;PRAWDA;-664;FA£SZ;VIP;7;FA£SZ;Leisure
41176;1650;Sedan;2021-08-12;2023-09-21;£ódŸ;77;47,00;Female;Cloudy;None;16;1231,52;FA£SZ;PRAWDA;770;FA£SZ;New;3;FA£SZ;Business
32301;1732;Hatchback;2022-04-10;2024-05-10;Kraków;83;34,00;Male;Rainy;None;10;825,6;FA£SZ;FA£SZ;761;PRAWDA;New;6;PRAWDA;Leisure
34866;1048;Sedan;2022-08-18;2022-06-08;Lublin;51;30,00;Male;Rainy;Platinum;24;1235,28;PRAWDA;PRAWDA;-71;FA£SZ;New;5;FA£SZ;Leisure
56980;1874;Truck;2021-10-08;2022-11-01;Warszawa;31;30,00;Female;Cloudy;Silver;22;676,28;PRAWDA;PRAWDA;389;FA£SZ;New;3;FA£SZ;Other
87932;1997;Convertible;2021-12-04;2020-11-19;Gdañsk;58;43,00;Male;Sunny;Gold;18;1036,08;PRAWDA;FA£SZ;-380;PRAWDA;Returning;7;FA£SZ;Other
67929;1789;Hatchback;2024-04-14;2022-11-10;Warszawa;72;69,00;Female;Sunny;Platinum;27;1946,43;PRAWDA;FA£SZ;-521;PRAWDA;New;0;FA£SZ;Leisure
95911;1715;Sedan;2023-01-29;2020-09-03;Kraków;83;60,00;Male;Snowy;Gold;7;578,9;FA£SZ;FA£SZ;-878;PRAWDA;VIP;5;FA£SZ;Other
28412;1499;Truck;2022-01-01;2024-07-12;£ódŸ;31;35,00;Male;Snowy;Silver;25;763,75;FA£SZ;FA£SZ;923;PRAWDA;Returning;9;FA£SZ;Other
53922;1132;SUV;2020-05-21;2023-03-06;Wroc³aw;70;37,00;Male;Cloudy;Platinum;0;0;PRAWDA;PRAWDA;1019;FA£SZ;VIP;3;FA£SZ;Other
18960;1486;Convertible;2022-07-25;2021-02-11;Wroc³aw;50;40,00;Male;Rainy;Silver;22;1106,16;FA£SZ;PRAWDA;-529;FA£SZ;Returning;7;FA£SZ;Leisure
72392;1123;Hatchback;2022-08-26;2023-01-21;£ódŸ;100;50,00;Female;Sunny;None;17;1693,2;FA£SZ;PRAWDA;148;FA£SZ;Returning;2;FA£SZ;Business
16820;1108;Truck;2024-03-07;2022-11-20;Lublin;63;18,00;Female;Snowy;Gold;26;1628,9;FA£SZ;PRAWDA;-473;FA£SZ;New;4;FA£SZ;Leisure
89955;1206;Hatchback;2022-07-09;2023-04-25;Lublin;45;69,00;Female;Snowy;Gold;28;1272,32;FA£SZ;FA£SZ;290;PRAWDA;Returning;4;FA£SZ;Leisure
45800;1437;Convertible;2023-05-18;2023-04-13;Kraków;44;40,00;Male;Rainy;None;6;265,38;FA£SZ;PRAWDA;-35;FA£SZ;Returning;8;FA£SZ;Other
25837;1483;Truck;2023-07-24;2024-02-07;Bydgoszcz;62;53,00;Female;Sunny;Platinum;19;1185,22;FA£SZ;PRAWDA;198;FA£SZ;Returning;5;FA£SZ;Leisure
38646;1504;Truck;2023-01-08;2020-05-13;Katowice;71;47,00;Male;Rainy;Platinum;3;213,42;PRAWDA;FA£SZ;-970;PRAWDA;New;0;FA£SZ;Other
68932;1695;Hatchback;2021-01-19;2020-10-17;Szczecin;54;68,00;Male;Sunny;Platinum;8;434,56;PRAWDA;PRAWDA;-94;FA£SZ;Returning;8;FA£SZ;Other
28600;1999;SUV;2020-01-02;2022-01-23;Lublin;78;26,00;Male;Sunny;Platinum;3;234,57;PRAWDA;PRAWDA;752;FA£SZ;VIP;4;PRAWDA;Other
23745;1426;Truck;2021-02-02;2024-07-21;Kraków;70;53,00;Male;Snowy;None;15;1048,05;PRAWDA;PRAWDA;1265;FA£SZ;New;6;FA£SZ;Business
32529;1760;Hatchback;2022-12-06;2024-03-05;Katowice;74;45,00;Male;Snowy;Platinum;12;886,68;FA£SZ;PRAWDA;455;FA£SZ;Returning;8;PRAWDA;Business
90714;1607;Convertible;2020-10-20;2020-11-11;Bydgoszcz;91;63,00;Male;Cloudy;None;17;1540,2;PRAWDA;PRAWDA;22;FA£SZ;New;9;FA£SZ;Business
59034;1555;Sedan;2020-10-17;2024-05-10;Wroc³aw;55;29,00;Female;Cloudy;Platinum;24;1309,92;PRAWDA;FA£SZ;1301;PRAWDA;VIP;4;PRAWDA;Business
57492;1328;Truck;2021-11-06;2021-03-17;Gdañsk;46;68,00;Male;Snowy;None;12;549,72;FA£SZ;FA£SZ;-234;PRAWDA;New;9;FA£SZ;Other
40137;1763;Truck;2022-04-15;2024-01-17;Warszawa;54;55,00;Female;Cloudy;Platinum;28;1499,96;FA£SZ;PRAWDA;642;FA£SZ;VIP;6;FA£SZ;Leisure
47775;1918;SUV;2023-09-06;2020-01-30;Wroc³aw;49;44,00;Female;Rainy;Platinum;1;49,27;FA£SZ;PRAWDA;-1315;FA£SZ;Returning;2;FA£SZ;Other
97699;1551;Truck;2024-02-29;2020-04-20;Bydgoszcz;51;52,00;Female;Rainy;Platinum;25;1265,25;FA£SZ;PRAWDA;-1410;FA£SZ;New;3;FA£SZ;Business
37970;1936;Truck;2020-04-27;2024-01-23;Katowice;55;38,00;Female;Cloudy;Platinum;21;1162,56;PRAWDA;PRAWDA;1366;FA£SZ;New;1;FA£SZ;Other
70285;1034;Sedan;2023-06-26;2020-10-15;Katowice;88;22,00;Female;Snowy;Platinum;13;1145,3;PRAWDA;PRAWDA;-984;FA£SZ;Returning;2;PRAWDA;Business
81526;1291;Convertible;2020-02-13;2022-06-05;Warszawa;93;31,00;Female;Rainy;Silver;24;2226;FA£SZ;PRAWDA;843;FA£SZ;VIP;7;FA£SZ;Other
79134;1500;Hatchback;2023-03-03;2021-12-08;Bydgoszcz;77;46,00;Female;Cloudy;Gold;10;768,5;FA£SZ;PRAWDA;-450;FA£SZ;New;1;PRAWDA;Other
61298;1996;Convertible;2020-10-16;2023-04-29;Poznañ;94;21,00;Female;Rainy;Silver;27;2533,14;PRAWDA;PRAWDA;925;FA£SZ;New;9;FA£SZ;Leisure
79163;1436;Hatchback;2023-11-26;2023-11-25;Warszawa;35;19,00;Female;Sunny;Silver;27;956,88;PRAWDA;FA£SZ;-1;PRAWDA;New;0;FA£SZ;Leisure
95170;1223;Convertible;2022-06-03;2023-02-20;£ódŸ;46;29,00;Male;Rainy;Silver;23;1067,66;PRAWDA;PRAWDA;262;FA£SZ;New;9;FA£SZ;Leisure
93280;1766;Sedan;2021-08-19;2020-08-11;£ódŸ;80;44,00;Male;Rainy;Platinum;4;319,08;FA£SZ;PRAWDA;-373;FA£SZ;Returning;9;PRAWDA;Business
90275;1699;SUV;2022-10-29;2024-04-22;Warszawa;94;26,00;Female;Sunny;Platinum;24;2252,88;FA£SZ;FA£SZ;541;PRAWDA;New;9;PRAWDA;Leisure
54628;1420;Convertible;2023-12-10;2021-10-31;Warszawa;73;20,00;Female;Cloudy;Silver;11;797,72;PRAWDA;FA£SZ;-770;PRAWDA;New;2;FA£SZ;Leisure
71162;1561;SUV;2023-05-22;2020-12-25;Gdañsk;76;39,00;Female;Snowy;None;25;1887,5;FA£SZ;PRAWDA;-878;FA£SZ;Returning;1;FA£SZ;Leisure
72345;1530;Sedan;2024-03-19;2024-05-18;£ódŸ;49;49,00;Male;Sunny;Silver;22;1071,62;FA£SZ;PRAWDA;60;FA£SZ;New;0;FA£SZ;Leisure
41443;1437;SUV;2020-02-12;2020-03-26;Wroc³aw;61;31,00;Female;Snowy;None;5;306,9;FA£SZ;PRAWDA;43;FA£SZ;New;0;FA£SZ;Business
89033;1397;SUV;2022-03-01;2022-08-19;£ódŸ;53;43,00;Female;Rainy;Gold;15;798,15;PRAWDA;PRAWDA;171;FA£SZ;New;2;FA£SZ;Other
26585;1310;Hatchback;2023-02-09;2023-12-30;Poznañ;35;23,00;Female;Snowy;Platinum;26;900,9;PRAWDA;PRAWDA;324;FA£SZ;VIP;3;PRAWDA;Business
22748;1246;Convertible;2021-01-22;2022-11-28;£ódŸ;70;54,00;Female;Rainy;Platinum;5;348,8;PRAWDA;PRAWDA;675;FA£SZ;VIP;3;FA£SZ;Other
71732;1191;Sedan;2024-01-25;2020-01-13;Kraków;64;35,00;Male;Sunny;Silver;12;765,24;FA£SZ;PRAWDA;-1473;FA£SZ;Returning;4;FA£SZ;Business
27440;1697;Truck;2022-10-06;2022-07-08;Bydgoszcz;58;42,00;Female;Cloudy;Silver;16;926,24;PRAWDA;PRAWDA;-90;FA£SZ;Returning;4;FA£SZ;Business
42696;1047;Sedan;2022-06-19;2022-06-25;Gdañsk;87;65,00;Female;Cloudy;Gold;1;86,63;PRAWDA;FA£SZ;6;PRAWDA;VIP;6;FA£SZ;Business
71043;1907;Sedan;2021-09-12;2023-02-18;Poznañ;97;67,00;Female;Rainy;Platinum;0;0;FA£SZ;FA£SZ;524;PRAWDA;New;6;FA£SZ;Other
59526;1747;Hatchback;2021-11-22;2022-05-25;Bydgoszcz;79;65,00;Male;Snowy;None;21;1663,2;PRAWDA;PRAWDA;184;FA£SZ;New;1;PRAWDA;Leisure
64344;1242;Truck;2020-07-14;2022-02-15;Poznañ;34;55,00;Female;Cloudy;Silver;26;894,4;PRAWDA;PRAWDA;581;FA£SZ;VIP;9;FA£SZ;Other
85514;1981;Hatchback;2021-08-16;2023-04-10;Szczecin;35;37,00;Female;Rainy;Gold;16;555,36;FA£SZ;PRAWDA;602;FA£SZ;VIP;0;FA£SZ;Leisure
69286;1704;Sedan;2022-11-11;2024-02-18;Gdañsk;31;54,00;Female;Snowy;Gold;26;811,2;FA£SZ;PRAWDA;464;FA£SZ;VIP;4;FA£SZ;Other
27275;1894;SUV;2022-03-16;2023-10-04;Szczecin;51;33,00;Female;Snowy;Silver;16;821,6;PRAWDA;PRAWDA;567;FA£SZ;Returning;1;FA£SZ;Leisure
41436;1634;SUV;2020-01-25;2020-01-30;Poznañ;56;20,00;Male;Sunny;Gold;6;335,22;PRAWDA;FA£SZ;5;PRAWDA;New;6;PRAWDA;Leisure
66858;1681;Sedan;2021-11-15;2022-07-29;Wroc³aw;44;62,00;Female;Rainy;None;22;974,82;PRAWDA;PRAWDA;256;FA£SZ;Returning;4;FA£SZ;Other
74445;1657;Convertible;2024-01-13;2022-05-18;Kraków;96;29,00;Female;Rainy;Silver;28;2694,72;PRAWDA;FA£SZ;-605;PRAWDA;VIP;9;FA£SZ;Leisure
52810;1145;Hatchback;2023-07-06;2024-03-13;Warszawa;92;34,00;Female;Sunny;Platinum;20;1849;PRAWDA;PRAWDA;251;FA£SZ;VIP;9;FA£SZ;Other
40190;1765;SUV;2023-09-20;2023-02-14;Bydgoszcz;97;23,00;Female;Sunny;Platinum;7;682,01;FA£SZ;PRAWDA;-218;FA£SZ;VIP;7;FA£SZ;Leisure
62987;1417;Hatchback;2022-11-11;2024-04-24;Lublin;79;18,00;Male;Sunny;Silver;28;2203,04;PRAWDA;PRAWDA;530;FA£SZ;Returning;5;FA£SZ;Business
95767;1040;Sedan;2024-06-12;2021-04-30;Katowice;97;69,00;Female;Sunny;None;3;292,08;PRAWDA;PRAWDA;-1139;FA£SZ;VIP;7;FA£SZ;Leisure
67068;1227;Truck;2021-02-22;2024-03-22;Poznañ;87;61,00;Female;Sunny;None;1;86,63;PRAWDA;PRAWDA;1124;FA£SZ;New;1;FA£SZ;Business
36653;1419;Convertible;2024-03-16;2024-02-11;Katowice;85;50,00;Female;Sunny;Gold;17;1438,88;PRAWDA;FA£SZ;-34;PRAWDA;Returning;3;FA£SZ;Leisure
96041;1290;Sedan;2021-03-12;2022-04-11;Szczecin;60;18,00;Female;Rainy;None;4;241,44;PRAWDA;PRAWDA;395;FA£SZ;Returning;7;PRAWDA;Business
54717;1859;Hatchback;2020-08-22;2020-05-20;Bydgoszcz;73;24,00;Male;Snowy;Platinum;8;581,92;FA£SZ;FA£SZ;-94;PRAWDA;New;1;PRAWDA;Leisure
45307;1483;Hatchback;2024-06-01;2020-09-25;Warszawa;77;53,00;Male;Rainy;Silver;5;384,1;FA£SZ;FA£SZ;-1345;PRAWDA;Returning;4;FA£SZ;Leisure
31449;1115;Truck;2022-02-27;2023-08-25;Poznañ;57;24,00;Female;Snowy;Gold;12;686,76;PRAWDA;FA£SZ;544;PRAWDA;VIP;8;FA£SZ;Business
11650;1544;Hatchback;2021-09-03;2023-07-24;Lublin;57;45,00;Female;Snowy;Silver;11;627,99;FA£SZ;PRAWDA;689;FA£SZ;New;0;FA£SZ;Other
91429;1664;Convertible;2022-12-22;2021-07-24;Bydgoszcz;70;50,00;Female;Cloudy;Silver;10;695,6;PRAWDA;PRAWDA;-516;FA£SZ;Returning;9;FA£SZ;Business
23337;1635;SUV;2022-10-04;2023-03-09;Warszawa;65;37,00;Male;Snowy;Silver;25;1623,5;PRAWDA;PRAWDA;156;FA£SZ;New;0;PRAWDA;Leisure
76349;1009;SUV;2022-05-29;2023-08-12;Wroc³aw;57;68,00;Female;Cloudy;None;27;1532,25;PRAWDA;FA£SZ;440;PRAWDA;Returning;7;FA£SZ;Other
15998;1603;Truck;2020-09-19;2022-05-12;Poznañ;33;64,00;Male;Snowy;Silver;25;826,25;FA£SZ;FA£SZ;600;PRAWDA;New;0;FA£SZ;Other
83842;1941;Convertible;2023-07-02;2022-04-16;Warszawa;92;63,00;Male;Cloudy;None;20;1832,4;FA£SZ;FA£SZ;-442;PRAWDA;New;6;FA£SZ;Business
73388;1922;Truck;2024-07-19;2022-04-28;Szczecin;55;52,00;Male;Rainy;Platinum;1;54,66;FA£SZ;PRAWDA;-813;FA£SZ;Returning;4;FA£SZ;Business
25535;1525;SUV;2020-09-25;2024-06-29;Gdañsk;38;29,00;Male;Sunny;Platinum;16;615,84;PRAWDA;PRAWDA;1373;FA£SZ;VIP;8;FA£SZ;Other
63404;1164;Hatchback;2024-04-06;2020-02-12;Szczecin;94;27,00;Female;Rainy;Silver;24;2258,4;PRAWDA;FA£SZ;-1515;PRAWDA;VIP;4;PRAWDA;Other
12875;1298;Truck;2023-06-16;2020-06-27;Szczecin;79;59,00;Female;Rainy;Gold;25;1978;PRAWDA;PRAWDA;-1084;FA£SZ;Returning;5;PRAWDA;Leisure
82420;1764;Convertible;2021-12-25;2020-03-12;Kraków;67;49,00;Female;Cloudy;None;23;1535,02;FA£SZ;FA£SZ;-653;PRAWDA;VIP;3;PRAWDA;Other
67807;1280;Hatchback;2022-02-25;2022-02-23;Kraków;73;23,00;Female;Snowy;Silver;15;1098;PRAWDA;PRAWDA;-2;FA£SZ;Returning;1;FA£SZ;Business
21259;1816;Truck;2021-05-20;2020-09-17;Poznañ;57;35,00;Female;Rainy;Silver;6;340,98;FA£SZ;PRAWDA;-245;FA£SZ;VIP;1;FA£SZ;Leisure
75997;1307;Convertible;2021-02-23;2021-06-01;Gdañsk;83;34,00;Female;Rainy;Gold;17;1409,81;PRAWDA;PRAWDA;98;FA£SZ;VIP;2;FA£SZ;Leisure
84646;1988;Hatchback;2022-01-03;2021-07-17;£ódŸ;41;64,00;Female;Sunny;Platinum;9;364,59;FA£SZ;PRAWDA;-170;FA£SZ;New;3;PRAWDA;Leisure
96423;1496;SUV;2021-07-30;2021-07-31;Lublin;74;30,00;Female;Snowy;Silver;20;1471,2;PRAWDA;PRAWDA;1;FA£SZ;New;6;FA£SZ;Business
47815;1504;SUV;2020-10-22;2023-01-14;Gdañsk;76;43,00;Male;Sunny;Platinum;9;685,35;FA£SZ;PRAWDA;814;FA£SZ;New;2;FA£SZ;Other
54300;1483;Hatchback;2021-12-23;2022-10-05;Gdañsk;89;38,00;Male;Cloudy;Silver;23;2051,83;FA£SZ;PRAWDA;286;FA£SZ;New;4;FA£SZ;Business
43118;1159;Convertible;2022-06-02;2022-10-02;Kraków;82;69,00;Male;Rainy;Gold;26;2143,7;PRAWDA;PRAWDA;122;FA£SZ;Returning;0;FA£SZ;Business
47852;1672;SUV;2022-03-11;2024-06-25;Gdañsk;61;20,00;Female;Snowy;None;17;1038,02;FA£SZ;PRAWDA;837;FA£SZ;Returning;6;PRAWDA;Leisure
62326;1172;Truck;2020-04-29;2024-04-13;Wroc³aw;96;67,00;Female;Sunny;Platinum;0;0;FA£SZ;PRAWDA;1445;FA£SZ;New;8;FA£SZ;Other
72074;1602;Sedan;2020-11-07;2023-06-30;Bydgoszcz;40;54,00;Male;Cloudy;Gold;14;555,94;FA£SZ;FA£SZ;965;PRAWDA;VIP;9;FA£SZ;Leisure
86543;1136;Truck;2023-06-25;2022-11-03;Lublin;90;59,00;Female;Cloudy;None;18;1622,34;PRAWDA;FA£SZ;-234;PRAWDA;New;3;PRAWDA;Business
14162;1017;SUV;2022-05-31;2022-01-09;Poznañ;34;54,00;Male;Snowy;Gold;27;919,08;PRAWDA;PRAWDA;-142;FA£SZ;New;4;FA£SZ;Other
75097;1623;Convertible;2022-10-05;2022-08-04;Gdañsk;81;45,00;Male;Snowy;Gold;12;971,04;FA£SZ;PRAWDA;-62;FA£SZ;VIP;1;PRAWDA;Business
12950;1662;SUV;2020-11-20;2020-12-12;Warszawa;63;39,00;Female;Cloudy;Platinum;27;1709,64;PRAWDA;PRAWDA;22;FA£SZ;New;2;FA£SZ;Business
58795;1413;Sedan;2020-07-24;2020-10-30;Wroc³aw;77;37,00;Female;Rainy;Gold;27;2084,94;FA£SZ;PRAWDA;98;FA£SZ;VIP;6;FA£SZ;Leisure
36792;1768;SUV;2023-05-22;2021-12-22;Kraków;77;64,00;Female;Snowy;Platinum;22;1694,88;PRAWDA;PRAWDA;-516;FA£SZ;New;5;PRAWDA;Leisure
20527;1494;Truck;2020-08-23;2020-01-22;Gdañsk;91;66,00;Male;Rainy;Gold;18;1637,64;FA£SZ;FA£SZ;-214;PRAWDA;VIP;4;FA£SZ;Business
41428;1518;SUV;2024-07-21;2022-07-12;Kraków;80;36,00;Female;Sunny;Silver;28;2238,04;PRAWDA;FA£SZ;-740;PRAWDA;VIP;5;FA£SZ;Leisure
57714;1207;Truck;2021-05-30;2021-02-10;Gdañsk;56;24,00;Male;Rainy;Gold;28;1578,08;PRAWDA;FA£SZ;-109;PRAWDA;Returning;2;PRAWDA;Business
30061;1149;Sedan;2020-03-07;2023-07-26;Kraków;81;53,00;Male;Cloudy;Platinum;18;1455,66;PRAWDA;FA£SZ;1236;PRAWDA;VIP;8;PRAWDA;Business
63831;1594;Convertible;2024-02-12;2023-01-20;Szczecin;61;67,00;Male;Sunny;Platinum;4;243,2;PRAWDA;PRAWDA;-388;FA£SZ;New;2;PRAWDA;Leisure
50904;1963;Convertible;2021-11-16;2020-12-04;£ódŸ;55;59,00;Male;Cloudy;Platinum;19;1039,11;PRAWDA;PRAWDA;-347;FA£SZ;New;4;FA£SZ;Other
83512;1117;SUV;2021-07-25;2020-07-11;Lublin;69;23,00;Male;Snowy;None;5;346,9;FA£SZ;FA£SZ;-379;PRAWDA;New;2;PRAWDA;Business
34858;1115;Truck;2023-08-25;2023-04-30;Poznañ;98;59,00;Female;Sunny;Gold;5;490,75;FA£SZ;PRAWDA;-117;FA£SZ;Returning;9;FA£SZ;Business
52068;1535;Convertible;2023-08-05;2021-05-07;Kraków;81;36,00;Male;Cloudy;None;7;567,35;PRAWDA;FA£SZ;-820;PRAWDA;New;7;PRAWDA;Leisure
74184;1314;Truck;2022-06-10;2022-04-21;Warszawa;63;19,00;Male;Rainy;None;18;1136,7;PRAWDA;PRAWDA;-50;FA£SZ;VIP;3;PRAWDA;Business
24309;1139;Convertible;2023-04-23;2020-06-23;Gdañsk;49;54,00;Male;Cloudy;None;10;489,5;PRAWDA;FA£SZ;-1034;PRAWDA;New;8;FA£SZ;Other
46374;1054;SUV;2023-09-17;2021-07-20;Poznañ;91;26,00;Male;Cloudy;Platinum;22;1998,04;FA£SZ;FA£SZ;-789;PRAWDA;Returning;2;FA£SZ;Leisure
82371;1320;Sedan;2024-02-21;2023-05-29;Gdañsk;91;49,00;Female;Rainy;None;14;1280,02;PRAWDA;PRAWDA;-268;FA£SZ;VIP;3;FA£SZ;Business
15908;1228;Hatchback;2020-09-14;2022-08-10;Katowice;95;61,00;Female;Cloudy;Gold;29;2741,08;PRAWDA;PRAWDA;695;FA£SZ;VIP;5;FA£SZ;Business
11160;1024;Sedan;2021-03-01;2021-12-29;£ódŸ;93;41,00;Female;Sunny;None;21;1946,07;PRAWDA;PRAWDA;303;FA£SZ;VIP;4;PRAWDA;Leisure
17313;1964;Convertible;2022-05-30;2022-09-22;Gdañsk;85;23,00;Female;Snowy;Gold;16;1365,6;FA£SZ;PRAWDA;115;FA£SZ;VIP;5;FA£SZ;Business
77333;1041;Sedan;2020-07-28;2020-07-28;Wroc³aw;70;42,00;Male;Cloudy;Silver;14;984,76;FA£SZ;PRAWDA;0;FA£SZ;VIP;3;PRAWDA;Leisure
